NAME_ENGL,ISO3_CODE,total,value,pillar_num,commitment_num,note,group,group_value,year,row_id,x,y,pillar_num_cardinal,pillar_txt,commitment_num_cardinal,commitment_txt_cardinal,fx,fy
United States,USA,78,69,2,6,NA,On track,On track,2021,152,3,69.01090492494404,2,Rights and freedoms,6,Rule of Law Index,1,61
United States,USA,78,20,3,7,NA,On track,Off track,2021,152,3,18.734447517432272,3,Responsibility and sustainability,7,Global E-Waste Monitor,1,61
United States,USA,78,73,3,8,NA,On track,On track,2021,152,3,71.0458564935252,3,Responsibility and sustainability,8,Global Index on Responsible AI,1,61
United States,USA,78,85,3,9,NA,On track,Leading,2021,152,3,84.5963504910469,3,Responsibility and sustainability,9,Digital Trade Integration Index,1,61
United States,USA,78,100,4,10,NA,On track,Leading,2021,152,3,101.4800768988207,4,Trust and resilience,10,Global Cybersecurity Index,1,61
United States,USA,78,71,4,11,NA,On track,On track,2021,152,3,72.69100822415203,4,Trust and resilience,11,Internet Resilience Index,1,61
United States,USA,78,90,4,12,NA,On track,Leading,2021,152,3,91.44719152804464,4,Trust and resilience,12,Accountability Index,1,61
Uruguay,URY,71,77,1,1,NA,On track,On track,2021,153,3,75.3918662071228,1,Connectivity and infrastructure,1,ICT Development Index,2,61
Uruguay,URY,71,100,1,2,NA,On track,Leading,2021,153,3,99.30908975750208,1,Connectivity and infrastructure,2,Global Internet Shutdowns,2,61
Uruguay,URY,71,56,1,3,NA,On track,Catching up,2021,153,3,54.94859659392387,1,Connectivity and infrastructure,3,Network Readiness Index,2,61
Uruguay,URY,71,NA,2,4,NA,On track,NA,2021,153,3,NA,2,Rights and freedoms,4,Freedom on the Net,2,61
Uruguay,URY,71,97,2,5,NA,On track,Leading,2021,153,3,96.97431140486151,2,Rights and freedoms,5,Freedom in the World,2,61
Uruguay,URY,71,71,2,6,NA,On track,On track,2021,153,3,69.37885366752744,2,Rights and freedoms,6,Rule of Law Index,2,61
Uruguay,URY,71,61,3,7,NA,On track,Catching up,2021,153,3,60.80504120886326,3,Responsibility and sustainability,7,Global E-Waste Monitor,2,61
Uruguay,URY,71,44,3,8,NA,On track,Off track,2021,153,3,43.330927594564855,3,Responsibility and sustainability,8,Global Index on Responsible AI,2,61
Uruguay,URY,71,61,3,9,NA,On track,Catching up,2021,153,3,60.689576738514006,3,Responsibility and sustainability,9,Digital Trade Integration Index,2,61
Uruguay,URY,71,75,4,10,NA,On track,On track,2021,153,3,73.75882126484066,4,Trust and resilience,10,Global Cybersecurity Index,2,61
Uruguay,URY,71,53,4,11,NA,On track,Catching up,2021,153,3,54.727507759816945,4,Trust and resilience,11,Internet Resilience Index,2,61
Uruguay,URY,71,91,4,12,NA,On track,Leading,2021,153,3,92.76622008811682,4,Trust and resilience,12,Accountability Index,2,61
Uzbekistan,UZB,46,49,1,1,NA,Off track,Off track,2021,154,3,49.80711582489312,1,Connectivity and infrastructure,1,ICT Development Index,3,61
Uzbekistan,UZB,46,100,1,2,NA,Off track,Leading,2021,154,3,100.08706673514098,1,Connectivity and infrastructure,2,Global Internet Shutdowns,3,61
Uzbekistan,UZB,46,NA,1,3,NA,Off track,NA,2021,154,3,NA,1,Connectivity and infrastructure,3,Network Readiness Index,3,61
Uzbekistan,UZB,46,28,2,4,NA,Off track,Off track,2021,154,3,28.029833788983524,2,Rights and freedoms,4,Freedom on the Net,3,61
Uzbekistan,UZB,46,11,2,5,NA,Off track,Off track,2021,154,3,9.23517996724695,2,Rights and freedoms,5,Freedom in the World,3,61
Uzbekistan,UZB,46,49,2,6,NA,Off track,Off track,2021,154,3,49.19908151961863,2,Rights and freedoms,6,Rule of Law Index,3,61
Uzbekistan,UZB,46,NA,3,7,NA,Off track,NA,2021,154,3,NA,3,Responsibility and sustainability,7,Global E-Waste Monitor,3,61
Uzbekistan,UZB,46,11,3,8,NA,Off track,Off track,2021,154,3,11.39037860557437,3,Responsibility and sustainability,8,Global Index on Responsible AI,3,61
Uzbekistan,UZB,46,50,3,9,NA,Off track,Off track,2021,154,3,51.50977555755526,3,Responsibility and sustainability,9,Digital Trade Integration Index,3,61
Uzbekistan,UZB,46,71,4,10,NA,Off track,On track,2021,154,3,70.81055224779993,4,Trust and resilience,10,Global Cybersecurity Index,3,61
Uzbekistan,UZB,46,54,4,11,NA,Off track,Catching up,2021,154,3,53.930451043881476,4,Trust and resilience,11,Internet Resilience Index,3,61
Uzbekistan,UZB,46,36,4,12,NA,Off track,Off track,2021,154,3,34.31244788039476,4,Trust and resilience,12,Accountability Index,3,61
Vanuatu,VUT,66,23,1,1,NA,On track,Off track,2021,155,3,24.58144087996334,1,Connectivity and infrastructure,1,ICT Development Index,4,61
Vanuatu,VUT,66,100,1,2,NA,On track,Leading,2021,155,3,101.56427210662514,1,Connectivity and infrastructure,2,Global Internet Shutdowns,4,61
Vanuatu,VUT,66,NA,1,3,NA,On track,NA,2021,155,3,NA,1,Connectivity and infrastructure,3,Network Readiness Index,4,61
Vanuatu,VUT,66,NA,2,4,NA,On track,NA,2021,155,3,NA,2,Rights and freedoms,4,Freedom on the Net,4,61
Vanuatu,VUT,66,82,2,5,NA,On track,Leading,2021,155,3,82.05860754102468,2,Rights and freedoms,5,Freedom in the World,4,61
Vanuatu,VUT,66,NA,2,6,NA,On track,NA,2021,155,3,NA,2,Rights and freedoms,6,Rule of Law Index,4,61
Vanuatu,VUT,66,98,3,7,NA,On track,Leading,2021,155,3,99.92383075132966,3,Responsibility and sustainability,7,Global E-Waste Monitor,4,61
Vanuatu,VUT,66,NA,3,8,NA,On track,NA,2021,155,3,NA,3,Responsibility and sustainability,8,Global Index on Responsible AI,4,61
Vanuatu,VUT,66,79,3,9,NA,On track,On track,2021,155,3,77.46133736614138,3,Responsibility and sustainability,9,Digital Trade Integration Index,4,61
Vanuatu,VUT,66,13,4,10,NA,On track,Off track,2021,155,3,14.413336633704603,4,Trust and resilience,10,Global Cybersecurity Index,4,61
Vanuatu,VUT,66,48,4,11,NA,On track,Off track,2021,155,3,49.02277761604637,4,Trust and resilience,11,Internet Resilience Index,4,61
Vanuatu,VUT,66,85,4,12,NA,On track,Leading,2021,155,3,86.43630160205066,4,Trust and resilience,12,Accountability Index,4,61
Venezuela,VEN,40,52,1,1,NA,Off track,Catching up,2021,156,3,52.18653007224202,1,Connectivity and infrastructure,1,ICT Development Index,0,62
Venezuela,VEN,40,100,1,2,NA,Off track,Leading,2021,156,3,98.38864881917834,1,Connectivity and infrastructure,2,Global Internet Shutdowns,0,62
Venezuela,VEN,40,NA,1,3,NA,Off track,NA,2021,156,3,NA,1,Connectivity and infrastructure,3,Network Readiness Index,0,62
Venezuela,VEN,40,28,2,4,NA,Off track,Off track,2021,156,3,27.605440320447087,2,Rights and freedoms,4,Freedom on the Net,0,62
Venezuela,VEN,40,14,2,5,NA,Off track,Off track,2021,156,3,14.173903814516962,2,Rights and freedoms,5,Freedom in the World,0,62
Venezuela,VEN,40,27,2,6,NA,Off track,Off track,2021,156,3,27.676773787476122,2,Rights and freedoms,6,Rule of Law Index,0,62
Venezuela,VEN,40,NA,3,7,NA,Off track,NA,2021,156,3,NA,3,Responsibility and sustainability,7,Global E-Waste Monitor,0,62
Venezuela,VEN,40,NA,3,8,NA,Off track,NA,2021,156,3,NA,3,Responsibility and sustainability,8,Global Index on Responsible AI,0,62
Venezuela,VEN,40,42,3,9,NA,Off track,Off track,2021,156,3,40.213258610107005,3,Responsibility and sustainability,9,Digital Trade Integration Index,0,62
Venezuela,VEN,40,27,4,10,NA,Off track,Off track,2021,156,3,26.489817372523248,4,Trust and resilience,10,Global Cybersecurity Index,0,62
Venezuela,VEN,40,36,4,11,NA,Off track,Off track,2021,156,3,34.4375525303185,4,Trust and resilience,11,Internet Resilience Index,0,62
Venezuela,VEN,40,34,4,12,NA,Off track,Off track,2021,156,3,35.021840567700565,4,Trust and resilience,12,Accountability Index,0,62
Vietnam,VNM,55,43,1,1,NA,Catching up,Off track,2021,157,3,43.637341702356935,1,Connectivity and infrastructure,1,ICT Development Index,1,62
Vietnam,VNM,55,100,1,2,NA,Catching up,Leading,2021,157,3,100.28393674176186,1,Connectivity and infrastructure,2,Global Internet Shutdowns,1,62
Vietnam,VNM,55,51,1,3,NA,Catching up,Catching up,2021,157,3,49.052911194972694,1,Connectivity and infrastructure,3,Network Readiness Index,1,62
Vietnam,VNM,55,22,2,4,NA,Catching up,Off track,2021,157,3,20.62635307572782,2,Rights and freedoms,4,Freedom on the Net,1,62
Vietnam,VNM,55,19,2,5,NA,Catching up,Off track,2021,157,3,19.554608455859125,2,Rights and freedoms,5,Freedom in the World,1,62
Vietnam,VNM,55,49,2,6,NA,Catching up,Off track,2021,157,3,50.644864964298904,2,Rights and freedoms,6,Rule of Law Index,1,62
Vietnam,VNM,55,91,3,7,NA,Catching up,Leading,2021,157,3,91.5745549062267,3,Responsibility and sustainability,7,Global E-Waste Monitor,1,62
Vietnam,VNM,55,34,3,8,NA,Catching up,Off track,2021,157,3,32.89638645760715,3,Responsibility and sustainability,8,Global Index on Responsible AI,1,62
Vietnam,VNM,55,58,3,9,NA,Catching up,Catching up,2021,157,3,59.04967252817005,3,Responsibility and sustainability,9,Digital Trade Integration Index,1,62
Vietnam,VNM,55,95,4,10,NA,Catching up,Leading,2021,157,3,96.0043417615816,4,Trust and resilience,10,Global Cybersecurity Index,1,62
Vietnam,VNM,55,53,4,11,NA,Catching up,Catching up,2021,157,3,51.32350021973252,4,Trust and resilience,11,Internet Resilience Index,1,62
Vietnam,VNM,55,40,4,12,NA,Catching up,Off track,2021,157,3,39.330680415034294,4,Trust and resilience,12,Accountability Index,1,62
Zambia,ZMB,49,20,1,1,NA,Off track,Off track,2021,158,3,20.773774881847203,1,Connectivity and infrastructure,1,ICT Development Index,2,62
Zambia,ZMB,49,56,1,2,NA,Off track,Catching up,2021,158,3,57.67572238110006,1,Connectivity and infrastructure,2,Global Internet Shutdowns,2,62
Zambia,ZMB,49,34,1,3,NA,Off track,Off track,2021,158,3,32.53191115707159,1,Connectivity and infrastructure,3,Network Readiness Index,2,62
Zambia,ZMB,49,59,2,4,NA,Off track,Catching up,2021,158,3,58.71726842969656,2,Rights and freedoms,4,Freedom on the Net,2,62
Zambia,ZMB,49,51,2,5,NA,Off track,Catching up,2021,158,3,49.37724803388119,2,Rights and freedoms,5,Freedom in the World,2,62
Zambia,ZMB,49,44,2,6,NA,Off track,Off track,2021,158,3,42.42060372047126,2,Rights and freedoms,6,Rule of Law Index,2,62
Zambia,ZMB,49,98,3,7,NA,Off track,Leading,2021,158,3,98.49188197683543,3,Responsibility and sustainability,7,Global E-Waste Monitor,2,62
Zambia,ZMB,49,5,3,8,NA,Off track,Off track,2021,158,3,4.6962918639183044,3,Responsibility and sustainability,8,Global Index on Responsible AI,2,62
Zambia,ZMB,49,NA,3,9,NA,Off track,NA,2021,158,3,NA,3,Responsibility and sustainability,9,Digital Trade Integration Index,2,62
Zambia,ZMB,49,69,4,10,NA,Off track,On track,2021,158,3,67.7603858616203,4,Trust and resilience,10,Global Cybersecurity Index,2,62
Zambia,ZMB,49,35,4,11,NA,Off track,Off track,2021,158,3,36.44097607862204,4,Trust and resilience,11,Internet Resilience Index,2,62
Zambia,ZMB,49,66,4,12,NA,Off track,On track,2021,158,3,64.41476249787956,4,Trust and resilience,12,Accountability Index,2,62
Zimbabwe,ZWE,46,24,1,1,NA,Off track,Off track,2021,159,3,25.2993471827358,1,Connectivity and infrastructure,1,ICT Development Index,3,62
Zimbabwe,ZWE,46,100,1,2,NA,Off track,Leading,2021,159,3,99.67179452441633,1,Connectivity and infrastructure,2,Global Internet Shutdowns,3,62
Zimbabwe,ZWE,46,29,1,3,NA,Off track,Off track,2021,159,3,30.997169421054423,1,Connectivity and infrastructure,3,Network Readiness Index,3,62
Zimbabwe,ZWE,46,46,2,4,NA,Off track,Off track,2021,159,3,46.12520679831505,2,Rights and freedoms,4,Freedom on the Net,3,62
Zimbabwe,ZWE,46,28,2,5,NA,Off track,Off track,2021,159,3,26.367352372035384,2,Rights and freedoms,5,Freedom in the World,3,62
Zimbabwe,ZWE,46,39,2,6,NA,Off track,Off track,2021,159,3,38.867279222235084,2,Rights and freedoms,6,Rule of Law Index,3,62
Zimbabwe,ZWE,46,98,3,7,NA,Off track,Leading,2021,159,3,98.98496311530471,3,Responsibility and sustainability,7,Global E-Waste Monitor,3,62
Zimbabwe,ZWE,46,4,3,8,NA,Off track,Off track,2021,159,3,3.605838264338672,3,Responsibility and sustainability,8,Global Index on Responsible AI,3,62
Zimbabwe,ZWE,46,57,3,9,NA,Off track,Catching up,2021,159,3,55.20585932675749,3,Responsibility and sustainability,9,Digital Trade Integration Index,3,62
Zimbabwe,ZWE,46,36,4,10,NA,Off track,Off track,2021,159,3,34.45549420733005,4,Trust and resilience,10,Global Cybersecurity Index,3,62
Zimbabwe,ZWE,46,33,4,11,NA,Off track,Off track,2021,159,3,32.536720051430166,4,Trust and resilience,11,Internet Resilience Index,3,62
Zimbabwe,ZWE,46,52,4,12,NA,Off track,Catching up,2021,159,3,52.068168787285686,4,Trust and resilience,12,Accountability Index,3,62
Afghanistan,AFG,35,12,1,1,NA,Off track,Off track,2022,1,1,11.430976460687816,1,Connectivity and infrastructure,1,ICT Development Index,4,62
Afghanistan,AFG,35,100,1,2,NA,Off track,Leading,2022,1,2,98.52182925585657,1,Connectivity and infrastructure,2,Global Internet Shutdowns,4,62
Afghanistan,AFG,35,NA,1,3,NA,Off track,NA,2022,1,3,NA,1,Connectivity and infrastructure,3,Network Readiness Index,4,62
Afghanistan,AFG,35,NA,2,4,NA,Off track,NA,2022,1,1,NA,2,Rights and freedoms,4,Freedom on the Net,4,62
Afghanistan,AFG,35,8,2,5,NA,Off track,Off track,2022,1,2,6.401862170547247,2,Rights and freedoms,5,Freedom in the World,4,62
Afghanistan,AFG,35,33,2,6,NA,Off track,Off track,2022,1,3,31.484008491039276,2,Rights and freedoms,6,Rule of Law Index,4,62
Afghanistan,AFG,35,100,3,7,NA,Off track,Leading,2022,1,1,101.43338696472347,3,Responsibility and sustainability,7,Global E-Waste Monitor,4,62
Afghanistan,AFG,35,1,3,8,NA,Off track,Off track,2022,1,2,1.3146801618859172,3,Responsibility and sustainability,8,Global Index on Responsible AI,4,62
Afghanistan,AFG,35,NA,3,9,NA,Off track,NA,2022,1,3,NA,3,Responsibility and sustainability,9,Digital Trade Integration Index,4,62
Afghanistan,AFG,35,5,4,10,NA,Off track,Off track,2022,1,1,6.980064616538584,4,Trust and resilience,10,Global Cybersecurity Index,4,62
Afghanistan,AFG,35,38,4,11,NA,Off track,Off track,2022,1,2,37.31487133074552,4,Trust and resilience,11,Internet Resilience Index,4,62
Afghanistan,AFG,35,15,4,12,NA,Off track,Off track,2022,1,3,15.675330027006567,4,Trust and resilience,12,Accountability Index,4,62
Albania,ALB,58,52,1,1,NA,Catching up,Catching up,2022,2,3,51.98525914084166,1,Connectivity and infrastructure,1,ICT Development Index,0,63
Albania,ALB,58,100,1,2,NA,Catching up,Leading,2022,2,3,100.39939749520272,1,Connectivity and infrastructure,2,Global Internet Shutdowns,0,63
Albania,ALB,58,47,1,3,NA,Catching up,Off track,2022,2,3,48.12543094623834,1,Connectivity and infrastructure,3,Network Readiness Index,0,63
Albania,ALB,58,NA,2,4,NA,Catching up,NA,2022,2,3,NA,2,Rights and freedoms,4,Freedom on the Net,0,63
Albania,ALB,58,67,2,5,NA,Catching up,On track,2022,2,3,65.97003760654479,2,Rights and freedoms,5,Freedom in the World,0,63
Albania,ALB,58,49,2,6,NA,Catching up,Off track,2022,2,3,49.27543505001813,2,Rights and freedoms,6,Rule of Law Index,0,63
Albania,ALB,58,73,3,7,NA,Catching up,On track,2022,2,3,73.08978237770498,3,Responsibility and sustainability,7,Global E-Waste Monitor,0,63
Albania,ALB,58,4,3,8,NA,Catching up,Off track,2022,2,3,4.10600221529603,3,Responsibility and sustainability,8,Global Index on Responsible AI,0,63
Albania,ALB,58,NA,3,9,NA,Catching up,NA,2022,2,3,NA,3,Responsibility and sustainability,9,Digital Trade Integration Index,0,63
Albania,ALB,58,64,4,10,NA,Catching up,Catching up,2022,2,3,63.201185803860426,4,Trust and resilience,10,Global Cybersecurity Index,0,63
Albania,ALB,58,57,4,11,NA,Catching up,Catching up,2022,2,3,58.41066799685359,4,Trust and resilience,11,Internet Resilience Index,0,63
Albania,ALB,58,71,4,12,NA,Catching up,On track,2022,2,3,69.86913268268108,4,Trust and resilience,12,Accountability Index,0,63
Algeria,DZA,47,46,1,1,NA,Off track,Off track,2022,3,3,44.8822294222191,1,Connectivity and infrastructure,1,ICT Development Index,1,63
Algeria,DZA,47,100,1,2,NA,Off track,Leading,2022,3,3,99.18115893378854,1,Connectivity and infrastructure,2,Global Internet Shutdowns,1,63
Algeria,DZA,47,39,1,3,NA,Off track,Off track,2022,3,3,39.68669947050512,1,Connectivity and infrastructure,3,Network Readiness Index,1,63
Algeria,DZA,47,NA,2,4,NA,Off track,NA,2022,3,3,NA,2,Rights and freedoms,4,Freedom on the Net,1,63
Algeria,DZA,47,32,2,5,NA,Off track,Off track,2022,3,3,32.873078651726246,2,Rights and freedoms,5,Freedom in the World,1,63
Algeria,DZA,47,49,2,6,NA,Off track,Off track,2022,3,3,49.581195294857025,2,Rights and freedoms,6,Rule of Law Index,1,63
Algeria,DZA,47,74,3,7,NA,Off track,On track,2022,3,3,74.40471094287932,3,Responsibility and sustainability,7,Global E-Waste Monitor,1,63
Algeria,DZA,47,3,3,8,NA,Off track,Off track,2022,3,3,2.633605007082224,3,Responsibility and sustainability,8,Global Index on Responsible AI,1,63
Algeria,DZA,47,58,3,9,NA,Off track,Catching up,2022,3,3,56.31261192075908,3,Responsibility and sustainability,9,Digital Trade Integration Index,1,63
Algeria,DZA,47,34,4,10,NA,Off track,Off track,2022,3,3,33.72294171527028,4,Trust and resilience,10,Global Cybersecurity Index,1,63
Algeria,DZA,47,40,4,11,NA,Off track,Off track,2022,3,3,38.84791543614119,4,Trust and resilience,11,Internet Resilience Index,1,63
Algeria,DZA,47,44,4,12,NA,Off track,Off track,2022,3,3,42.41500479448587,4,Trust and resilience,12,Accountability Index,1,63
Angola,AGO,47,12,1,1,NA,Off track,Off track,2022,4,3,12.070375509560108,1,Connectivity and infrastructure,1,ICT Development Index,2,63
Angola,AGO,47,100,1,2,NA,Off track,Leading,2022,4,3,101.50696896389127,1,Connectivity and infrastructure,2,Global Internet Shutdowns,2,63
Angola,AGO,47,27,1,3,NA,Off track,Off track,2022,4,3,25.19289597030729,1,Connectivity and infrastructure,3,Network Readiness Index,2,63
Angola,AGO,47,61,2,4,NA,Off track,Catching up,2022,4,3,61.86899460852146,2,Rights and freedoms,4,Freedom on the Net,2,63
Angola,AGO,47,28,2,5,NA,Off track,Off track,2022,4,3,26.921751397661865,2,Rights and freedoms,5,Freedom in the World,2,63
Angola,AGO,47,43,2,6,NA,Off track,Off track,2022,4,3,44.98767746053636,2,Rights and freedoms,6,Rule of Law Index,2,63
Angola,AGO,47,85,3,7,NA,Off track,Leading,2022,4,3,86.5507501186803,3,Responsibility and sustainability,7,Global E-Waste Monitor,2,63
Angola,AGO,47,NA,3,8,NA,Off track,NA,2022,4,3,NA,3,Responsibility and sustainability,8,Global Index on Responsible AI,2,63
Angola,AGO,47,57,3,9,NA,Off track,Catching up,2022,4,3,57.92267259210348,3,Responsibility and sustainability,9,Digital Trade Integration Index,2,63
Angola,AGO,47,13,4,10,NA,Off track,Off track,2022,4,3,11.685697045177221,4,Trust and resilience,10,Global Cybersecurity Index,2,63
Angola,AGO,47,43,4,11,NA,Off track,Off track,2022,4,3,44.57951859291643,4,Trust and resilience,11,Internet Resilience Index,2,63
Angola,AGO,47,51,4,12,NA,Off track,Catching up,2022,4,3,49.48916338570416,4,Trust and resilience,12,Accountability Index,2,63
Antigua and Barbuda,ATG,55,59,1,1,NA,Catching up,Catching up,2022,5,3,58.57700316142291,1,Connectivity and infrastructure,1,ICT Development Index,3,63
Antigua and Barbuda,ATG,55,100,1,2,NA,Catching up,Leading,2022,5,3,100.29664137866348,1,Connectivity and infrastructure,2,Global Internet Shutdowns,3,63
Antigua and Barbuda,ATG,55,NA,1,3,NA,Catching up,NA,2022,5,3,NA,1,Connectivity and infrastructure,3,Network Readiness Index,3,63
Antigua and Barbuda,ATG,55,NA,2,4,NA,Catching up,NA,2022,5,3,NA,2,Rights and freedoms,4,Freedom on the Net,3,63
Antigua and Barbuda,ATG,55,85,2,5,NA,Catching up,Leading,2022,5,3,86.24482083227485,2,Rights and freedoms,5,Freedom in the World,3,63
Antigua and Barbuda,ATG,55,63,2,6,NA,Catching up,Catching up,2022,5,3,64.905158219859,2,Rights and freedoms,6,Rule of Law Index,3,63
Antigua and Barbuda,ATG,55,52,3,7,NA,Catching up,Catching up,2022,5,3,50.976212550885975,3,Responsibility and sustainability,7,Global E-Waste Monitor,3,63
Antigua and Barbuda,ATG,55,5,3,8,NA,Catching up,Off track,2022,5,3,5.916726753115654,3,Responsibility and sustainability,8,Global Index on Responsible AI,3,63
Antigua and Barbuda,ATG,55,NA,3,9,NA,Catching up,NA,2022,5,3,NA,3,Responsibility and sustainability,9,Digital Trade Integration Index,3,63
Antigua and Barbuda,ATG,55,16,4,10,NA,Catching up,Off track,2022,5,3,17.87285288516432,4,Trust and resilience,10,Global Cybersecurity Index,3,63
Antigua and Barbuda,ATG,55,60,4,11,NA,Catching up,Catching up,2022,5,3,60.23981136363,4,Trust and resilience,11,Internet Resilience Index,3,63
Antigua and Barbuda,ATG,55,NA,4,12,NA,Catching up,NA,2022,5,3,NA,4,Trust and resilience,12,Accountability Index,3,63
Argentina,ARG,64,73,1,1,NA,Catching up,On track,2022,6,3,71.09923035558313,1,Connectivity and infrastructure,1,ICT Development Index,4,63
Argentina,ARG,64,100,1,2,NA,Catching up,Leading,2022,6,3,100.04892741516232,1,Connectivity and infrastructure,2,Global Internet Shutdowns,4,63
Argentina,ARG,64,53,1,3,NA,Catching up,Catching up,2022,6,3,54.73614924401045,1,Connectivity and infrastructure,3,Network Readiness Index,4,63
Argentina,ARG,64,71,2,4,NA,Catching up,On track,2022,6,3,71.50160606764257,2,Rights and freedoms,4,Freedom on the Net,4,63
Argentina,ARG,64,85,2,5,NA,Catching up,Leading,2022,6,3,86.53020913060755,2,Rights and freedoms,5,Freedom in the World,4,63
Argentina,ARG,64,55,2,6,NA,Catching up,Catching up,2022,6,3,54.54406913463026,2,Rights and freedoms,6,Rule of Law Index,4,63
Argentina,ARG,64,62,3,7,NA,Catching up,Catching up,2022,6,3,61.13967898208648,3,Responsibility and sustainability,7,Global E-Waste Monitor,4,63
Argentina,ARG,64,22,3,8,NA,Catching up,Off track,2022,6,3,22.052032918669283,3,Responsibility and sustainability,8,Global Index on Responsible AI,4,63
Argentina,ARG,64,61,3,9,NA,Catching up,Catching up,2022,6,3,60.732834794558585,3,Responsibility and sustainability,9,Digital Trade Integration Index,4,63
Argentina,ARG,64,50,4,10,NA,Catching up,Off track,2022,6,3,51.89324849937111,4,Trust and resilience,10,Global Cybersecurity Index,4,63
Argentina,ARG,64,56,4,11,NA,Catching up,Catching up,2022,6,3,55.13777005393058,4,Trust and resilience,11,Internet Resilience Index,4,63
Argentina,ARG,64,85,4,12,NA,Catching up,Leading,2022,6,3,85.65595723316073,4,Trust and resilience,12,Accountability Index,4,63
Armenia,ARM,61,60,1,1,NA,Catching up,Catching up,2022,7,3,61.46860652603209,1,Connectivity and infrastructure,1,ICT Development Index,0,64
Armenia,ARM,61,100,1,2,NA,Catching up,Leading,2022,7,3,99.61487078201026,1,Connectivity and infrastructure,2,Global Internet Shutdowns,0,64
Armenia,ARM,61,50,1,3,NA,Catching up,Off track,2022,7,3,51.037322046235204,1,Connectivity and infrastructure,3,Network Readiness Index,0,64
Armenia,ARM,61,74,2,4,NA,Catching up,On track,2022,7,3,74.13848880119622,2,Rights and freedoms,4,Freedom on the Net,0,64
Armenia,ARM,61,54,2,5,NA,Catching up,Catching up,2022,7,3,55.987333139404655,2,Rights and freedoms,5,Freedom in the World,0,64
Armenia,ARM,61,NA,2,6,NA,Catching up,NA,2022,7,3,NA,2,Rights and freedoms,6,Rule of Law Index,0,64
Armenia,ARM,61,79,3,7,NA,Catching up,On track,2022,7,3,77.79375623445958,3,Responsibility and sustainability,7,Global E-Waste Monitor,0,64
Armenia,ARM,61,3,3,8,NA,Catching up,Off track,2022,7,3,3.8971949769183993,3,Responsibility and sustainability,8,Global Index on Responsible AI,0,64
Armenia,ARM,61,NA,3,9,NA,Catching up,NA,2022,7,3,NA,3,Responsibility and sustainability,9,Digital Trade Integration Index,0,64
Armenia,ARM,61,50,4,10,NA,Catching up,Off track,2022,7,3,50.17999010998756,4,Trust and resilience,10,Global Cybersecurity Index,0,64
Armenia,ARM,61,61,4,11,NA,Catching up,Catching up,2022,7,3,59.985065806657076,4,Trust and resilience,11,Internet Resilience Index,0,64
Armenia,ARM,61,75,4,12,NA,Catching up,On track,2022,7,3,74.31557787768543,4,Trust and resilience,12,Accountability Index,0,64
Australia,AUS,78,91,1,1,NA,On track,Leading,2022,8,3,90.07405297458172,1,Connectivity and infrastructure,1,ICT Development Index,1,64
Australia,AUS,78,100,1,2,NA,On track,Leading,2022,8,3,99.76208953745663,1,Connectivity and infrastructure,2,Global Internet Shutdowns,1,64
Australia,AUS,78,73,1,3,NA,On track,On track,2022,8,3,74.64768197201192,1,Connectivity and infrastructure,3,Network Readiness Index,1,64
Australia,AUS,78,76,2,4,NA,On track,On track,2022,8,3,74.20204853918403,2,Rights and freedoms,4,Freedom on the Net,1,64
Australia,AUS,78,95,2,5,NA,On track,Leading,2022,8,3,95.23224431462586,2,Rights and freedoms,5,Freedom in the World,1,64
Australia,AUS,78,79,2,6,NA,On track,On track,2022,8,3,77.18481370806694,2,Rights and freedoms,6,Rule of Law Index,1,64
Australia,AUS,78,17,3,7,NA,On track,Off track,2022,8,3,15.300546091981232,3,Responsibility and sustainability,7,Global E-Waste Monitor,1,64
Australia,AUS,78,56,3,8,NA,On track,Catching up,2022,8,3,55.74105832632631,3,Responsibility and sustainability,8,Global Index on Responsible AI,1,64
Australia,AUS,78,88,3,9,NA,On track,Leading,2022,8,3,86.50839195493609,3,Responsibility and sustainability,9,Digital Trade Integration Index,1,64
Australia,AUS,78,97,4,10,NA,On track,Leading,2022,8,3,98.41625611577183,4,Trust and resilience,10,Global Cybersecurity Index,1,64
Australia,AUS,78,76,4,11,NA,On track,On track,2022,8,3,75.33749453537166,4,Trust and resilience,11,Internet Resilience Index,1,64
Australia,AUS,78,93,4,12,NA,On track,Leading,2022,8,3,93.01201732736081,4,Trust and resilience,12,Accountability Index,1,64
Austria,AUT,76,88,1,1,NA,On track,Leading,2022,9,3,87.25028195232153,1,Connectivity and infrastructure,1,ICT Development Index,2,64
Austria,AUT,76,100,1,2,NA,On track,Leading,2022,9,3,101.48921296279877,1,Connectivity and infrastructure,2,Global Internet Shutdowns,2,64
Austria,AUT,76,71,1,3,NA,On track,On track,2022,9,3,70.81755383033305,1,Connectivity and infrastructure,3,Network Readiness Index,2,64
Austria,AUT,76,NA,2,4,NA,On track,NA,2022,9,3,NA,2,Rights and freedoms,4,Freedom on the Net,2,64
Austria,AUT,76,93,2,5,NA,On track,Leading,2022,9,3,94.60815631598234,2,Rights and freedoms,5,Freedom in the World,2,64
Austria,AUT,76,80,2,6,NA,On track,Leading,2022,9,3,81.28305354062468,2,Rights and freedoms,6,Rule of Law Index,2,64
Austria,AUT,76,28,3,7,NA,On track,Off track,2022,9,3,28.68361755181104,3,Responsibility and sustainability,7,Global E-Waste Monitor,2,64
